timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_signals;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
47.00;0.00;f34.10;3i_1;244.98;0;0.00;17.75;DEFAULT_VEHTYPE;514.80;254.98
47.00;0.00;f34.11;3i_1;179.41;0;0.00;18.71;DEFAULT_VEHTYPE;514.80;189.41
47.00;0.00;f34.12;3i_1;124.86;0;0.00;19.43;DEFAULT_VEHTYPE;514.80;134.86
47.00;0.00;f34.13;3i_0;72.25;0;0.00;15.36;DEFAULT_VEHTYPE;518.00;82.25
47.00;0.00;f34.14;3i_0;31.01;0;0.00;9.03;DEFAULT_VEHTYPE;518.00;41.01
47.00;0.00;f34.15;3i_0;12.33;0;0.00;4.80;DEFAULT_VEHTYPE;518.00;22.33
47.00;0.00;f34.2;3i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;487.90
47.00;0.00;f34.3;3i_1;470.40;8;0.00;0.01;DEFAULT_VEHTYPE;514.80;480.40
47.00;0.00;f34.4;3i_1;462.88;8;0.00;0.02;DEFAULT_VEHTYPE;514.80;472.88
47.00;0.00;f34.5;3i_1;455.34;8;0.00;0.33;DEFAULT_VEHTYPE;514.80;465.34
47.00;0.00;f34.6;3i_1;447.37;8;0.00;2.63;DEFAULT_VEHTYPE;514.80;457.37
47.00;0.00;f34.7;3i_1;431.37;8;0.00;8.58;DEFAULT_VEHTYPE;514.80;441.37
47.00;0.00;f34.8;3i_1;321.76;0;0.00;17.07;DEFAULT_VEHTYPE;514.80;331.76
47.00;0.00;f34.9;3i_1;292.48;0;0.00;17.65;DEFAULT_VEHTYPE;514.80;302.48
47.00;180.00;f43.0;3o_0;164.92;0;0.00;11.77;DEFAULT_VEHTYPE;502.00;331.48
47.00;180.00;f43.1;4i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;524.60
47.00;180.00;f43.10;4i_1;176.91;0;0.00;18.02;DEFAULT_VEHTYPE;505.20;833.09
47.00;180.00;f43.11;4i_1;130.62;0;0.00;19.83;DEFAULT_VEHTYPE;505.20;879.38
47.00;180.00;f43.12;4i_0;70.68;0;0.00;14.46;DEFAULT_VEHTYPE;502.00;939.32
47.00;180.00;f43.13;4i_0;34.80;0;0.00;9.35;DEFAULT_VEHTYPE;502.00;975.20
47.00;180.00;f43.14;4i_0;11.98;0;0.00;4.65;DEFAULT_VEHTYPE;502.00;998.02
47.00;180.00;f43.2;4i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;532.10
47.00;180.00;f43.3;4i_1;470.39;8;0.00;0.02;DEFAULT_VEHTYPE;505.20;539.61
47.00;180.00;f43.4;4i_1;462.79;8;0.00;0.08;DEFAULT_VEHTYPE;505.20;547.21
47.00;180.00;f43.5;4i_1;452.22;8;0.00;6.65;DEFAULT_VEHTYPE;505.20;557.78
47.00;180.00;f43.6;4i_1;434.19;8;0.00;12.10;DEFAULT_VEHTYPE;505.20;575.81
47.00;180.00;f43.7;4i_1;332.49;0;0.00;18.35;DEFAULT_VEHTYPE;505.20;677.51
47.00;180.00;f43.8;4i_1;302.24;0;0.00;18.10;DEFAULT_VEHTYPE;505.20;707.76
47.00;180.00;f43.9;4i_1;250.19;0;0.00;20.95;DEFAULT_VEHTYPE;505.20;759.81
48.00;90.00;f11.0;1i_2;197.47;0;0.00;18.69;DEFAULT_VEHTYPE;207.47;508.40
48.00;90.00;f11.1;1i_1;44.17;0;0.00;11.31;DEFAULT_VEHTYPE;54.17;505.20
48.00;90.00;f12.0;:0_13_0;5.28;0;0.00;3.99;DEFAULT_VEHTYPE;501.68;505.20
48.00;90.00;f12.1;1i_1;480.06;0;0.00;2.52;DEFAULT_VEHTYPE;490.06;505.20
48.00;90.00;f12.2;1i_1;391.36;0;0.00;16.58;DEFAULT_VEHTYPE;401.36;505.20
48.00;90.00;f12.3;1i_1;312.06;0;0.00;18.18;DEFAULT_VEHTYPE;322.06;505.20
48.00;90.00;f12.4;1i_1;141.53;0;0.00;16.46;DEFAULT_VEHTYPE;151.53;505.20
48.00;90.00;f13.0;1i_2;462.90;10;0.00;0.00;DEFAULT_VEHTYPE;472.90;508.40
48.00;90.00;f13.1;1i_2;340.15;0;0.00;17.66;DEFAULT_VEHTYPE;350.15;508.40
48.00;83.66;f14.0;:0_14_0;3.90;2;0.00;3.10;DEFAULT_VEHTYPE;500.26;508.95
48.00;90.00;f14.1;1i_2;479.60;2;0.00;1.70;DEFAULT_VEHTYPE;489.60;508.40
48.00;90.00;f14.2;1i_2;470.40;10;0.00;0.00;DEFAULT_VEHTYPE;480.40;508.40
48.00;90.00;f14.3;1i_2;455.11;10;0.00;0.66;DEFAULT_VEHTYPE;465.11;508.40
48.00;90.00;f14.4;1i_2;281.79;0;0.00;21.52;DEFAULT_VEHTYPE;291.79;508.40
48.00;90.00;f14.5;1i_0;16.00;0;0.00;5.61;DEFAULT_VEHTYPE;26.00;502.00
48.00;270.00;f21.0;:0_5_0;3.51;0;0.00;3.04;DEFAULT_VEHTYPE;520.09;514.80
48.00;270.00;f21.1;2i_1;447.78;8;0.00;0.30;DEFAULT_VEHTYPE;562.22;514.80
48.00;270.00;f21.2;2i_1;439.05;8;0.00;5.42;DEFAULT_VEHTYPE;570.95;514.80
48.00;270.00;f21.3;2i_1;364.10;0;0.00;17.03;DEFAULT_VEHTYPE;645.90;514.80
48.00;270.00;f21.4;2i_1;280.32;0;0.00;16.64;DEFAULT_VEHTYPE;729.68;514.80
48.00;270.00;f21.5;2i_1;195.90;0;0.00;17.19;DEFAULT_VEHTYPE;814.10;514.80
48.00;270.00;f21.6;2i_0;39.98;0;0.00;11.62;DEFAULT_VEHTYPE;970.02;518.00
48.00;90.00;f22.0;1i_1;87.15;0;0.00;15.66;DEFAULT_VEHTYPE;97.15;505.20
48.00;90.00;f22.1;1i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;15.10;502.00
48.00;270.00;f23.0;2i_1;478.66;0;0.00;0.76;DEFAULT_VEHTYPE;531.34;514.80
48.00;270.00;f23.1;2i_1;470.40;8;0.00;0.00;DEFAULT_VEHTYPE;539.60;514.80
48.00;270.00;f23.2;2i_1;462.90;8;0.00;0.00;DEFAULT_VEHTYPE;547.10;514.80
48.00;270.00;f23.3;2i_1;455.39;8;0.00;0.00;DEFAULT_VEHTYPE;554.61;514.80
48.00;270.00;f23.4;2i_1;391.28;0;0.00;16.65;DEFAULT_VEHTYPE;618.72;514.80
48.00;270.00;f23.5;2i_1;226.40;0;0.00;15.90;DEFAULT_VEHTYPE;783.60;514.80
48.00;270.00;f23.6;2i_1;130.65;0;0.00;20.23;DEFAULT_VEHTYPE;879.35;514.80
48.00;270.00;f23.7;2i_1;73.97;0;0.00;15.65;DEFAULT_VEHTYPE;936.03;514.80
48.00;270.00;f23.8;2i_0;10.15;0;0.00;3.22;DEFAULT_VEHTYPE;999.85;518.00
48.00;0.00;f34.0;4o_0;167.94;0;0.00;10.82;DEFAULT_VEHTYPE;518.00;691.54
48.00;0.00;f34.1;3i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;495.40
48.00;0.00;f34.10;3i_1;262.44;0;0.00;17.47;DEFAULT_VEHTYPE;514.80;272.44
48.00;0.00;f34.11;3i_1;197.49;0;0.00;18.08;DEFAULT_VEHTYPE;514.80;207.49
48.00;0.00;f34.12;3i_1;144.88;0;0.00;20.02;DEFAULT_VEHTYPE;514.80;154.88
48.00;0.00;f34.13;3i_1;89.08;0;0.00;16.83;DEFAULT_VEHTYPE;514.80;99.08
48.00;0.00;f34.14;3i_0;42.03;0;0.00;11.01;DEFAULT_VEHTYPE;518.00;52.03
48.00;0.00;f34.15;3i_0;19.28;0;0.00;6.95;DEFAULT_VEHTYPE;518.00;29.28
48.00;0.00;f34.16;3i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;518.00;15.10
48.00;0.00;f34.2;3i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;487.90
48.00;0.00;f34.3;3i_1;470.40;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;480.40
48.00;0.00;f34.4;3i_1;462.89;8;0.00;0.01;DEFAULT_VEHTYPE;514.80;472.89
48.00;0.00;f34.5;3i_1;455.38;8;0.00;0.04;DEFAULT_VEHTYPE;514.80;465.38
48.00;0.00;f34.6;3i_1;447.72;8;0.00;0.36;DEFAULT_VEHTYPE;514.80;457.72
48.00;0.00;f34.7;3i_1;437.17;8;0.00;5.80;DEFAULT_VEHTYPE;514.80;447.17
48.00;0.00;f34.8;3i_1;338.00;0;0.00;16.24;DEFAULT_VEHTYPE;514.80;348.00
48.00;0.00;f34.9;3i_1;310.08;0;0.00;17.60;DEFAULT_VEHTYPE;514.80;320.08
48.00;180.00;f43.0;3o_0;176.25;0;0.00;11.33;DEFAULT_VEHTYPE;502.00;320.15
48.00;180.00;f43.1;4i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;524.60
48.00;180.00;f43.10;4i_1;193.84;0;0.00;16.93;DEFAULT_VEHTYPE;505.20;816.16
48.00;180.00;f43.11;4i_1;149.26;0;0.00;18.64;DEFAULT_VEHTYPE;505.20;860.74
48.00;180.00;f43.12;4i_1;86.21;0;0.00;15.53;DEFAULT_VEHTYPE;505.20;923.79
48.00;180.00;f43.13;4i_0;46.24;0;0.00;11.44;DEFAULT_VEHTYPE;502.00;963.76
48.00;180.00;f43.14;4i_0;18.49;0;0.00;6.51;DEFAULT_VEHTYPE;502.00;991.51
48.00;180.00;f43.15;4i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;502.00;1004.90
48.00;180.00;f43.2;4i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;532.10
48.00;180.00;f43.3;4i_1;470.39;8;0.00;0.01;DEFAULT_VEHTYPE;505.20;539.61
48.00;180.00;f43.4;4i_1;462.89;0;0.00;0.10;DEFAULT_VEHTYPE;505.20;547.11
48.00;180.00;f43.5;4i_1;455.01;8;0.00;2.79;DEFAULT_VEHTYPE;505.20;554.99
48.00;180.00;f43.6;4i_1;442.54;8;0.00;8.35;DEFAULT_VEHTYPE;505.20;567.46
48.00;180.00;f43.7;4i_1;350.85;0;0.00;18.36;DEFAULT_VEHTYPE;505.20;659.15
48.00;180.00;f43.8;4i_1;320.98;0;0.00;18.74;DEFAULT_VEHTYPE;505.20;689.02
48.00;180.00;f43.9;4i_1;271.23;0;0.00;21.04;DEFAULT_VEHTYPE;505.20;738.77
49.00;90.00;f11.0;1i_2;215.59;0;0.00;18.11;DEFAULT_VEHTYPE;225.59;508.40
49.00;90.00;f11.1;1i_2;57.04;0;0.00;12.87;DEFAULT_VEHTYPE;67.04;508.40
49.00;90.00;f12.0;:0_13_0;10.92;0;0.00;5.64;DEFAULT_VEHTYPE;507.32;505.20
49.00;90.00;f12.1;1i_1;483.97;0;0.00;3.91;DEFAULT_VEHTYPE;493.97;505.20
49.00;90.00;f12.2;1i_1;407.40;0;0.00;16.05;DEFAULT_VEHTYPE;417.40;505.20
49.00;90.00;f12.3;1i_1;330.20;0;0.00;18.13;DEFAULT_VEHTYPE;340.20;505.20
49.00;90.00;f12.4;1i_1;158.10;0;0.00;16.57;DEFAULT_VEHTYPE;168.10;505.20
49.00;90.00;f13.0;1i_2;462.90;10;0.00;0.00;DEFAULT_VEHTYPE;472.90;508.40
49.00;90.00;f13.1;1i_2;357.52;0;0.00;17.37;DEFAULT_VEHTYPE;367.52;508.40
49.00;70.93;f14.0;:0_14_0;9.11;2;0.00;5.22;DEFAULT_VEHTYPE;505.11;510.58
49.00;90.00;f14.1;1i_2;482.00;2;0.00;2.40;DEFAULT_VEHTYPE;492.00;508.40
49.00;90.00;f14.2;1i_2;471.60;2;0.00;1.20;DEFAULT_VEHTYPE;481.60;508.40
49.00;90.00;f14.3;1i_2;455.25;10;0.00;0.14;DEFAULT_VEHTYPE;465.25;508.40
49.00;90.00;f14.4;1i_2;304.21;0;0.00;22.43;DEFAULT_VEHTYPE;314.21;508.40
49.00;90.00;f14.5;1i_0;23.78;0;0.00;7.77;DEFAULT_VEHTYPE;33.78;502.00
49.00;270.00;f21.0;:0_5_0;8.97;0;0.00;5.45;DEFAULT_VEHTYPE;514.63;514.80
49.00;270.00;f21.1;2i_1;447.86;8;0.00;0.08;DEFAULT_VEHTYPE;562.14;514.80
49.00;270.00;f21.2;2i_1;439.97;8;0.00;0.92;DEFAULT_VEHTYPE;570.03;514.80
49.00;270.00;f21.3;2i_1;380.95;0;0.00;16.85;DEFAULT_VEHTYPE;629.05;514.80
49.00;270.00;f21.4;2i_1;296.21;0;0.00;15.89;DEFAULT_VEHTYPE;713.79;514.80
49.00;270.00;f21.5;2i_1;212.61;0;0.00;16.71;DEFAULT_VEHTYPE;797.39;514.80
49.00;270.00;f21.6;2i_0;53.26;0;0.00;13.28;DEFAULT_VEHTYPE;956.74;518.00
49.00;270.00;f21.7;2i_0;5.10;0;0.00;0.00;DEFAULT_VEHTYPE;1004.90;518.00
49.00;90.00;f22.0;1i_1;101.99;0;0.00;14.84;DEFAULT_VEHTYPE;111.99;505.20
49.00;90.00;f22.1;1i_0;6.95;0;0.00;1.85;DEFAULT_VEHTYPE;16.95;502.00
49.00;270.00;f23.0;2i_1;481.71;0;0.00;3.05;DEFAULT_VEHTYPE;528.29;514.80
49.00;270.00;f23.1;2i_1;470.86;0;0.00;0.47;DEFAULT_VEHTYPE;539.14;514.80
49.00;270.00;f23.2;2i_1;462.90;8;0.00;0.00;DEFAULT_VEHTYPE;547.10;514.80
49.00;270.00;f23.3;2i_1;455.39;8;0.00;0.00;DEFAULT_VEHTYPE;554.61;514.80
49.00;270.00;f23.4;2i_1;407.27;0;0.00;15.99;DEFAULT_VEHTYPE;602.73;514.80
49.00;270.00;f23.5;2i_1;241.74;0;0.00;15.34;DEFAULT_VEHTYPE;768.26;514.80
49.00;270.00;f23.6;2i_1;151.59;0;0.00;20.94;DEFAULT_VEHTYPE;858.41;514.80
49.00;270.00;f23.7;2i_1;91.75;0;0.00;17.79;DEFAULT_VEHTYPE;918.25;514.80
49.00;270.00;f23.8;2i_0;14.84;0;0.00;4.69;DEFAULT_VEHTYPE;995.16;518.00
49.00;0.00;f34.0;4o_0;178.67;0;0.00;10.72;DEFAULT_VEHTYPE;518.00;702.27
49.00;0.00;f34.1;3i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;495.40
49.00;0.00;f34.10;3i_1;280.46;0;0.00;18.02;DEFAULT_VEHTYPE;514.80;290.46
49.00;0.00;f34.11;3i_1;215.30;0;0.00;17.81;DEFAULT_VEHTYPE;514.80;225.30
49.00;0.00;f34.12;3i_1;164.60;0;0.00;19.72;DEFAULT_VEHTYPE;514.80;174.60
49.00;0.00;f34.13;3i_1;105.96;0;0.00;16.87;DEFAULT_VEHTYPE;514.80;115.96
49.00;0.00;f34.14;3i_0;55.49;0;0.00;13.46;DEFAULT_VEHTYPE;518.00;65.49
49.00;0.00;f34.15;3i_0;27.65;0;0.00;8.37;DEFAULT_VEHTYPE;518.00;37.65
49.00;0.00;f34.16;3i_0;6.75;0;0.00;1.65;DEFAULT_VEHTYPE;518.00;16.75
49.00;0.00;f34.2;3i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;487.90
49.00;0.00;f34.3;3i_1;470.40;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;480.40
49.00;0.00;f34.4;3i_1;462.89;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;472.89
49.00;0.00;f34.5;3i_1;455.38;8;0.00;0.00;DEFAULT_VEHTYPE;514.80;465.38
49.00;0.00;f34.6;3i_1;447.84;8;0.00;0.12;DEFAULT_VEHTYPE;514.80;457.84
49.00;0.00;f34.7;3i_1;439.91;8;0.00;2.74;DEFAULT_VEHTYPE;514.80;449.91
49.00;0.00;f34.8;3i_1;354.42;0;0.00;16.42;DEFAULT_VEHTYPE;514.80;364.42
49.00;0.00;f34.9;3i_1;326.51;0;0.00;16.43;DEFAULT_VEHTYPE;514.80;336.51
49.00;180.00;f43.0;3o_0;188.09;0;0.00;11.84;DEFAULT_VEHTYPE;502.00;308.31
49.00;180.00;f43.1;4i_1;485.40;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;524.60
49.00;180.00;f43.10;4i_1;211.67;0;0.00;17.82;DEFAULT_VEHTYPE;505.20;798.33
49.00;180.00;f43.11;4i_1;168.58;0;0.00;19.32;DEFAULT_VEHTYPE;505.20;841.42
49.00;180.00;f43.12;4i_1;101.99;0;0.00;15.78;DEFAULT_VEHTYPE;505.20;908.01
49.00;180.00;f43.13;4i_0;59.06;0;0.00;12.83;DEFAULT_VEHTYPE;502.00;950.94
49.00;180.00;f43.14;4i_0;26.85;0;0.00;8.36;DEFAULT_VEHTYPE;502.00;983.15
49.00;180.00;f43.15;4i_0;6.90;0;0.00;1.80;DEFAULT_VEHTYPE;502.00;1003.10
49.00;180.00;f43.2;4i_1;477.90;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;532.10
49.00;180.00;f43.3;4i_1;470.40;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;539.60
49.00;180.00;f43.4;4i_1;462.89;8;0.00;0.00;DEFAULT_VEHTYPE;505.20;547.11
49.00;180.00;f43.5;4i_1;455.26;8;0.00;0.24;DEFAULT_VEHTYPE;505.20;554.74
49.00;180.00;f43.6;4i_1;447.07;8;0.00;4.53;DEFAULT_VEHTYPE;505.20;562.93
49.00;180.00;f43.7;4i_1;368.81;0;0.00;17.96;DEFAULT_VEHTYPE;505.20;641.19
49.00;180.00;f43.8;4i_1;339.98;0;0.00;19.00;DEFAULT_VEHTYPE;505.20;670.02
49.00;180.00;f43.9;4i_1;293.16;0;0.00;21.93;DEFAULT_VEHTYPE;505.20;716.84
